#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue
829	chr12	31985816	31986190	.	603	.	5.69215	12.8	-1
829	chr12	31986232	31986493	.	657	.	6.42112	10.3	-1
829	chr12	31986648	31986824	.	601	.	5.66187	2.6	-1
829	chr12	31988037	31988174	.	646	.	6.28178	2.1	-1
829	chr12	31988303	31988476	.	647	.	6.28369	4.3	-1
829	chr12	32012198	32012767	.	554	.	5.01508	15.3	-1
829	chr12	32028082	32028512	.	526	.	4.63483	8.5	-1
829	chr12	32038426	32042550	.	491	.	4.15167	13.4	-1
829	chr12	32043532	32044519	.	740	.	7.5721	14.3	-1
829	chr12	32047414	32051874	.	480	.	4.00139	13.3	-1
829	chr12	32053143	32053470	.	512	.	4.43253	4.1	-1
829	chr12	32059203	32060598	.	432	.	3.34436	15.7	-1
829	chr12	32075490	32076272	.	417	.	3.12778	5.3	-1
829	chr12	32081033	32082784	.	492	.	4.16476	14	-1
829	chr12	32103525	32104058	.	511	.	4.41902	10.3	-1
829	chr12	32105001	32105114	.	773	.	8.01681	4.2	-1
103	chr12	32110286	32121609	.	904	.	9.82064	12.9	-1
830	chr12	32126275	32126480	.	559	.	5.08187	2.2	-1
830	chr12	32129702	32142430	.	319	.	1.79002	15.7	-1
830	chr12	32144308	32144525	.	539	.	4.80085	1.8	-1
831	chr12	32258167	32264404	.	1000	.	12.8833	13.2	-1
831	chr12	32268509	32268857	.	634	.	6.11742	14	-1
831	chr12	32273208	32273785	.	543	.	4.86705	14.7	-1
831	chr12	32286938	32287956	.	743	.	7.60849	14.5	-1
831	chr12	32290724	32294811	.	656	.	6.41688	13.7	-1
831	chr12	32297033	32300495	.	409	.	3.02228	13.6	-1
831	chr12	32348479	32349901	.	354	.	2.26156	2.7	-1
832	chr12	32405082	32406005	.	843	.	8.98047	100	-1
832	chr12	32406065	32406293	.	652	.	6.35719	7.9	-1
832	chr12	32406658	32406956	.	510	.	4.4079	3.1	-1
832	chr12	32410957	32411077	.	656	.	6.41678	1.3	-1
832	chr12	32411116	32411224	.	708	.	7.12976	1.9	-1
832	chr12	32417285	32420268	.	460	.	3.72017	13.5	-1
832	chr12	32423510	32427997	.	588	.	5.48143	14	-1
832	chr12	32454024	32454940	.	549	.	4.94486	15.2	-1
832	chr12	32455034	32455443	.	673	.	6.64474	15.4	-1
832	chr12	32487376	32487647	.	688	.	6.85274	13	-1
833	chr12	32550973	32554153	.	570	.	5.22744	13.6	-1
833	chr12	32608853	32608987	.	657	.	6.42242	2.2	-1
833	chr12	32621402	32621503	.	744	.	7.6239	2.3	-1
833	chr12	32634912	32635822	.	414	.	3.08603	6.6	-1
834	chr12	32675308	32676751	.	447	.	3.54701	14.4	-1
834	chr12	32687084	32687479	.	698	.	6.99492	14.7	-1
834	chr12	32710446	32713601	.	469	.	3.84756	13.6	-1
835	chr12	32827254	32847988	.	481	.	4.00869	12.6	-1
835	chr12	32827845	32827945	.	750	.	7.70014	2.4	-1
835	chr12	32831054	32836797	.	969	.	10.7105	14.3	-1
835	chr12	32839303	32839433	.	696	.	6.96845	3.2	-1
835	chr12	32839311	32839521	.	550	.	4.96088	2	-1
836	chr12	32905427	32910346	.	1000	.	14.6778	13.3	-1
836	chr12	32945347	32945566	.	535	.	4.75701	1.7	-1
837	chr12	33048962	33051079	.	362	.	2.37494	8.6	-1
837	chr12	33058509	33059978	.	369	.	2.46671	5.4	-1
837	chr12	33059516	33059616	.	750	.	7.70014	2.4	-1
841	chr12	33592245	33592507	.	642	.	6.22373	9.5	-1
842	chr12	33741993	33742197	.	609	.	5.77289	4.4	-1
842	chr12	33787659	33788241	.	410	.	3.03523	1.9	-1
845	chr12	34173728	34178907	.	700	.	7.0142	15.1	-1
846	chr12	34278784	34279695	.	565	.	5.17088	14.6	-1
846	chr12	34300508	34300663	.	593	.	5.55229	1.3	-1
846	chr12	34300534	34300762	.	522	.	4.56923	1.4	-1
847	chr12	34367121	34367248	.	656	.	6.41976	1.8	-1
847	chr12	34371028	34372081	.	590	.	5.50594	14.8	-1
847	chr12	34372514	34372779	.	1000	.	18.2889	15.5	-1
847	chr12	34429928	34430160	.	559	.	5.07616	3.3	-1
849	chr12	34645020	34645133	.	685	.	6.81428	1.7	-1
849	chr12	34645072	34645617	.	431	.	3.3244	3.1	-1
849	chr12	34645508	34645702	.	563	.	5.13654	1.9	-1
850	chr12	34831974	34832344	.	599	.	5.63127	12.2	-1
850	chr12	34833354	34833600	.	1000	.	31.1173	15.5	-1
850	chr12	34834243	34834477	.	640	.	6.19418	7.7	-1
850	chr12	34837440	34838040	.	1000	.	15.4003	15.4	-1
850	chr12	34838553	34838804	.	807	.	8.48153	15.7	-1
850	chr12	34838849	34839085	.	1000	.	15.93	100	-1
850	chr12	34840952	34842646	.	674	.	6.65788	14.2	-1
850	chr12	34842578	34842733	.	636	.	6.13674	2.8	-1
850	chr12	34844053	34856729	.	570	.	5.23843	13.1	-1
850	chr12	34846208	34846578	.	1000	.	30.115	14.8	-1
850	chr12	34847868	34849004	.	1000	.	12.8389	15.4	-1
850	chr12	34847968	34848237	.	1000	.	38.5596	15.3	-1
850	chr12	34848320	34848559	.	920	.	10.0445	16	-1
850	chr12	34851415	34851657	.	1000	.	17.2196	15.3	-1
874	chr12	37991535	37991773	.	1000	.	39.9661	15.7	-1
874	chr12	37997266	37997487	.	547	.	4.91891	2.3	-1
874	chr12	37998172	37998407	.	933	.	10.2155	15.7	-1
874	chr12	37998410	37998597	.	648	.	6.29769	5.2	-1
874	chr12	37999642	37999801	.	687	.	6.83698	5	-1
874	chr12	38000663	38000863	.	651	.	6.34129	6.1	-1
874	chr12	38002142	38002374	.	587	.	5.46663	4.7	-1
874	chr12	38006687	38007251	.	458	.	3.69427	5.9	-1
874	chr12	38007089	38007265	.	620	.	5.91923	3.4	-1
874	chr12	38008512	38008759	.	1000	.	11.9197	15.2	-1
874	chr12	38009093	38009487	.	683	.	6.78275	100	-1
874	chr12	38009148	38009586	.	641	.	6.20479	14.8	-1
875	chr12	38013660	38013892	.	601	.	5.66187	5.5	-1
875	chr12	38014905	38015020	.	677	.	6.69578	1.6	-1
875	chr12	38016294	38016561	.	1000	.	13.4019	15.1	-1
875	chr12	38017088	38017331	.	1000	.	81.4564	15.4	-1
875	chr12	38017336	38017524	.	1000	.	11.5647	100	-1
875	chr12	38018127	38018361	.	809	.	8.517	15.5	-1
875	chr12	38027525	38027764	.	1000	.	17.8148	16	-1
875	chr12	38028895	38029235	.	1000	.	15.9865	15.4	-1
875	chr12	38032255	38032439	.	565	.	5.16953	1.6	-1
875	chr12	38034994	38035222	.	594	.	5.56254	4.9	-1
875	chr12	38035470	38035698	.	522	.	4.56923	1.4	-1
875	chr12	38035811	38035961	.	717	.	7.24719	5.5	-1
875	chr12	38036672	38036787	.	677	.	6.69578	1.6	-1
875	chr12	38037243	38037505	.	504	.	4.32204	1.7	-1
875	chr12	38038001	38038247	.	1000	.	13.9936	15.5	-1
875	chr12	38038467	38038569	.	739	.	7.54916	2.3	-1
875	chr12	38039353	38039471	.	692	.	6.9094	2.2	-1
875	chr12	38050891	38051274	.	482	.	4.02096	3.7	-1
875	chr12	38052566	38052794	.	522	.	4.56923	1.4	-1
875	chr12	38091009	38091138	.	675	.	6.67135	2.5	-1
875	chr12	38104627	38104859	.	544	.	4.88092	2.6	-1
875	chr12	38119432	38119950	.	437	.	3.41024	3.2	-1
875	chr12	38119820	38120053	.	599	.	5.63757	5.4	-1
875	chr12	38124708	38124908	.	568	.	5.20892	2.4	-1
876	chr12	38148606	38148839	.	529	.	4.66558	1.9	-1
876	chr12	38164691	38164925	.	682	.	6.77489	10.1	-1
876	chr12	38234618	38234756	.	906	.	9.84673	11.8	-1
876	chr12	38248512	38248754	.	1000	.	20.4014	15.3	-1
878	chr12	38444691	38444929	.	799	.	8.37386	15.7	-1
878	chr12	38445482	38445756	.	851	.	9.09205	100	-1
878	chr12	38448805	38449001	.	1000	.	17.7944	15.5	-1
878	chr12	38449903	38450137	.	682	.	6.77489	10.1	-1
878	chr12	38479687	38479796	.	703	.	7.06435	1.9	-1
878	chr12	38482175	38482278	.	733	.	7.47587	2.2	-1
878	chr12	38493487	38493723	.	734	.	7.48518	13.3	-1
878	chr12	38493785	38494027	.	979	.	10.8558	15.3	-1
878	chr12	38502409	38502924	.	420	.	3.16625	1.7	-1
878	chr12	38532558	38532932	.	1000	.	12.111	14.7	-1
879	chr12	38535769	38536854	.	402	.	2.92226	7.2	-1
879	chr12	38535786	38535954	.	837	.	8.89722	12.4	-1
879	chr12	38536681	38536903	.	664	.	6.529	8.2	-1
880	chr12	38709772	38712235	.	955	.	10.5192	14	-1
880	chr12	38712488	38712647	.	645	.	6.26723	3.4	-1
880	chr12	38712990	38713148	.	669	.	6.59357	4.2	-1
880	chr12	38713500	38713708	.	554	.	5.00858	2.1	-1
880	chr12	38744548	38745565	.	575	.	5.3	15.4	-1
883	chr12	39165014	39167010	.	625	.	5.99092	14.1	-1
883	chr12	39167754	39170617	.	407	.	2.99013	13.6	-1
883	chr12	39175335	39178061	.	404	.	2.95763	13.6	-1
884	chr12	39240228	39242316	.	363	.	2.38623	8.6	-1
884	chr12	39272222	39272506	.	514	.	4.4657	2.9	-1
884	chr12	39285141	39302147	.	733	.	7.47369	13.1	-1
888	chr12	39749790	39750014	.	616	.	5.86408	5.8	-1
888	chr12	39762217	39762381	.	652	.	6.35234	3.9	-1
888	chr12	39763387	39764210	.	614	.	5.83386	14.6	-1
888	chr12	39765686	39767583	.	559	.	5.08583	14.7	-1
888	chr12	39768723	39769224	.	426	.	3.25473	2	-1
888	chr12	39796759	39797298	.	421	.	3.19334	2.2	-1
888	chr12	39799089	39800959	.	473	.	3.89973	15.3	-1
888	chr12	39807742	39808313	.	576	.	5.31482	14.8	-1
888	chr12	39830243	39838799	.	762	.	7.8668	13	-1
889	chr12	39861197	39862071	.	604	.	5.70074	14.4	-1
890	chr12	40002293	40017489	.	1000	.	12.7634	12.8	-1
890	chr12	40022612	40023356	.	601	.	5.66187	14.5	-1
890	chr12	40076275	40077761	.	469	.	3.84062	14.4	-1
891	chr12	40229984	40230089	.	723	.	7.33347	2.1	-1
893	chr12	40405077	40405747	.	593	.	5.54356	15	-1
111	chr12	40495469	40503273	.	585	.	5.43841	13.3	-1
894	chr12	40510531	40512637	.	374	.	2.53789	11.5	-1
894	chr12	40551763	40553399	.	505	.	4.34677	14.2	-1
894	chr12	40561896	40563709	.	478	.	3.97236	14.3	-1
894	chr12	40585767	40587961	.	572	.	5.26445	14	-1
894	chr12	40602510	40603332	.	582	.	5.40013	14.8	-1
894	chr12	40616946	40621599	.	762	.	7.86553	13.9	-1
894	chr12	40622534	40622763	.	635	.	6.13163	7.1	-1
894	chr12	40623818	40624395	.	515	.	4.47455	12.1	-1
894	chr12	40625198	40627854	.	383	.	2.6604	14	-1
895	chr12	40642506	40643090	.	421	.	3.17995	2.8	-1
895	chr12	40655414	40657255	.	502	.	4.3056	14.6	-1
895	chr12	40657899	40658015	.	701	.	7.02853	2.3	-1
895	chr12	40707565	40708676	.	631	.	6.07466	14.5	-1
896	chr12	40770668	40770810	.	654	.	6.37957	2.6	-1
896	chr12	40770669	40770872	.	563	.	5.13194	2.3	-1
897	chr12	40895756	40896695	.	417	.	3.13543	7.5	-1
897	chr12	40907870	40909999	.	364	.	2.4041	9.2	-1
897	chr12	40953534	40956668	.	486	.	4.07568	14.2	-1
898	chr12	41104974	41105875	.	394	.	2.81522	4	-1
900	chr12	41300773	41301378	.	412	.	3.06958	2.4	-1
902	chr12	41599265	41599477	.	640	.	6.19601	6.4	-1
902	chr12	41621510	41621657	.	660	.	6.47071	3.2	-1
902	chr12	41621764	41621913	.	654	.	6.38385	3.1	-1
904	chr12	41879156	41879260	.	728	.	7.40398	2.1	-1
904	chr12	41916066	41916369	.	613	.	5.83004	9.9	-1
907	chr12	42324825	42325109	.	665	.	6.53906	12.3	-1
907	chr12	42326061	42326600	.	556	.	5.04211	15.4	-1
908	chr12	42411043	42411173	.	696	.	6.96845	3.2	-1
908	chr12	42417796	42418266	.	799	.	8.38439	15.2	-1
908	chr12	42449941	42450553	.	421	.	3.18249	3.2	-1
909	chr12	42482199	42482982	.	404	.	2.95025	3.8	-1
909	chr12	42490999	42492866	.	657	.	6.42912	15	-1
909	chr12	42518796	42518981	.	635	.	6.12094	4.5	-1
909	chr12	42533463	42540431	.	895	.	9.69213	13.4	-1
909	chr12	42580605	42580780	.	622	.	5.95305	3.4	-1
910	chr12	42602541	42602799	.	662	.	6.49579	10.4	-1
910	chr12	42624344	42634912	.	692	.	6.90911	13.5	-1
910	chr12	42691610	42694891	.	554	.	5.0113	14.5	-1
113	chr12	42717623	42729909	.	874	.	9.40481	12.9	-1
911	chr12	42753231	42755923	.	374	.	2.54069	14	-1
911	chr12	42767777	42768096	.	603	.	5.67962	9.9	-1
911	chr12	42783374	42783610	.	538	.	4.79819	2.5	-1
911	chr12	42816686	42816937	.	557	.	5.05282	4	-1
911	chr12	42816808	42816947	.	640	.	6.1914	2	-1
912	chr12	42861195	42864989	.	733	.	7.47355	13.4	-1
912	chr12	42868693	42869360	.	500	.	4.27823	13.1	-1
912	chr12	42873066	42873345	.	626	.	6.00686	9.4	-1
912	chr12	42875479	42879442	.	687	.	6.84625	13.6	-1
912	chr12	42940584	42940718	.	657	.	6.42242	2.2	-1
912	chr12	42981917	42985275	.	509	.	4.39731	13.8	-1
914	chr12	43149750	43151485	.	362	.	2.3757	6.1	-1
914	chr12	43156493	43156645	.	645	.	6.25786	2.9	-1
914	chr12	43157345	43157517	.	572	.	5.26685	1.4	-1
914	chr12	43157381	43157604	.	544	.	4.87479	2.3	-1
917	chr12	43604000	43605512	.	431	.	3.32523	14.1	-1
918	chr12	43666221	43666382	.	640	.	6.18937	3.3	-1
918	chr12	43672024	43672547	.	536	.	4.76333	12.6	-1
918	chr12	43731469	43733211	.	454	.	3.64024	14.3	-1
920	chr12	43979478	43979646	.	601	.	5.66187	2.2	-1
921	chr12	44145303	44157900	.	935	.	10.2513	12.9	-1
922	chr12	44189456	44205946	.	576	.	5.31234	13	-1
922	chr12	44228092	44231985	.	746	.	7.64418	13.5	-1
923	chr12	44382769	44383620	.	588	.	5.48223	14.6	-1
923	chr12	44415021	44415914	.	562	.	5.12295	14.7	-1
924	chr12	44551068	44551269	.	566	.	5.183	2.4	-1
925	chr12	44578251	44578351	.	750	.	7.70014	2.4	-1
925	chr12	44578304	44578901	.	576	.	5.31097	14.6	-1
925	chr12	44578901	44579110	.	552	.	4.98461	2.1	-1
925	chr12	44586735	44587261	.	521	.	4.56394	11.2	-1
925	chr12	44688398	44688726	.	682	.	6.76662	16	-1
926	chr12	44701287	44701999	.	569	.	5.21655	14.7	-1
926	chr12	44769665	44769871	.	557	.	5.0572	2.2	-1
115	chr12	44824429	44827845	.	386	.	2.70497	13.4	-1
927	chr12	44834959	44835345	.	659	.	6.45395	15.7	-1
927	chr12	44838683	44838857	.	606	.	5.72695	2.7	-1
927	chr12	44838926	44839104	.	634	.	6.10718	4.1	-1
927	chr12	44839227	44839356	.	649	.	6.32023	1.7	-1
930	chr12	45241344	45242954	.	488	.	4.10749	14.9	-1
930	chr12	45268050	45271457	.	445	.	3.50979	14.3	-1
930	chr12	45342496	45342638	.	654	.	6.37957	2.6	-1
932	chr12	45498604	45498705	.	744	.	7.6239	2.3	-1
116	chr12	45510650	45728860	.	296	.	1.46714	11.5	-1
932	chr12	45593757	45594791	.	415	.	3.11019	8.6	-1
932	chr12	45599249	45599505	.	563	.	5.13107	4.5	-1
116	chr12	45607491	45619651	.	875	.	9.42031	12.8	-1
933	chr12	45625355	45630464	.	568	.	5.20418	13.2	-1
933	chr12	45637299	45639268	.	660	.	6.46414	14.2	-1
933	chr12	45648970	45652241	.	471	.	3.87728	13.4	-1
933	chr12	45662853	45663378	.	421	.	3.19222	2	-1
935	chr12	45912457	45912687	.	648	.	6.30191	7.8	-1
935	chr12	45968812	45972702	.	392	.	2.79455	13.7	-1
116	chr12	46003778	46006992	.	401	.	2.91725	16	-1
14	chr12	46018649	46226125	.	318	.	1.76878	12	-1
936	chr12	46024704	46025726	.	363	.	2.39328	1.5	-1
936	chr12	46026954	46029391	.	388	.	2.73219	14.3	-1
936	chr12	46038437	46038984	.	412	.	3.06383	1.6	-1
936	chr12	46061756	46065461	.	538	.	4.79234	13.9	-1
936	chr12	46111381	46135321	.	810	.	8.52544	13.2	-1
938	chr12	46301668	46302247	.	411	.	3.05096	1.9	-1
938	chr12	46362136	46391222	.	631	.	6.07182	12.7	-1
938	chr12	46394900	46395116	.	540	.	4.82307	1.8	-1
939	chr12	46459096	46460091	.	530	.	4.68883	15.4	-1
939	chr12	46460291	46460547	.	575	.	5.308	5.2	-1
939	chr12	46465743	46466638	.	399	.	2.88471	4.6	-1
939	chr12	46501200	46504448	.	433	.	3.34692	14	-1
939	chr12	46502086	46502528	.	749	.	7.6858	14.8	-1
939	chr12	46502722	46502991	.	655	.	6.39854	10.7	-1
939	chr12	46503040	46503144	.	760	.	7.83951	3	-1
939	chr12	46518598	46519071	.	517	.	4.50077	9	-1
940	chr12	46567003	46568974	.	480	.	3.99864	14.7	-1
940	chr12	46570098	46575581	.	512	.	4.43615	14.3	-1
940	chr12	46596597	46621930	.	439	.	3.44008	12.9	-1
940	chr12	46650965	46651172	.	619	.	5.90804	5	-1
117	chr12	46652692	46665873	.	1000	.	14.0823	13.7	-1
941	chr12	46752956	46768708	.	911	.	9.92049	12.9	-1
941	chr12	46775180	46787440	.	1000	.	11.4309	12.9	-1
942	chr12	46797281	46799113	.	563	.	5.14266	14	-1
942	chr12	46823767	46824785	.	416	.	3.11458	8.4	-1
942	chr12	46848870	46850816	.	355	.	2.28104	6	-1
942	chr12	46852304	46853060	.	416	.	3.11553	4.8	-1
942	chr12	46853387	46855041	.	492	.	4.16254	15.2	-1
942	chr12	46862911	46868751	.	533	.	4.73115	13.4	-1
942	chr12	46881291	46881441	.	717	.	7.24719	5.5	-1
942	chr12	46881487	46881709	.	650	.	6.32497	7.4	-1
942	chr12	46893790	46894461	.	528	.	4.65775	14.5	-1
942	chr12	46909538	46913764	.	526	.	4.63025	13.8	-1
943	chr12	46940342	46940959	.	552	.	4.99199	14.6	-1
943	chr12	46943319	46944155	.	583	.	5.41806	14.5	-1
943	chr12	47002417	47004404	.	357	.	2.30236	6.6	-1
117	chr12	47054539	47055875	.	441	.	3.45815	14.2	-1
944	chr12	47058487	47059323	.	398	.	2.87157	3.8	-1
944	chr12	47178710	47178847	.	695	.	6.94302	3.7	-1
944	chr12	47181868	47182654	.	407	.	2.99661	4.2	-1
944	chr12	47184017	47184366	.	671	.	6.61903	15	-1
945	chr12	47186967	47189872	.	375	.	2.5571	13.8	-1
947	chr12	47472019	47475738	.	498	.	4.23841	13.5	-1
948	chr12	47583337	47585353	.	533	.	4.71823	14.6	-1
948	chr12	47586759	47587281	.	416	.	3.12379	1.6	-1
948	chr12	47588317	47588527	.	550	.	4.96088	2	-1
948	chr12	47599673	47603000	.	539	.	4.80587	13.8	-1
948	chr12	47608357	47613092	.	548	.	4.92648	13.6	-1
948	chr12	47616855	47617729	.	415	.	3.10949	6.4	-1
948	chr12	47661068	47664582	.	446	.	3.53182	14	-1
948	chr12	47670287	47671159	.	567	.	5.19438	15.7	-1
948	chr12	47700782	47701872	.	440	.	3.44906	13.5	-1
948	chr12	47706335	47707173	.	413	.	3.08092	5.6	-1
118	chr12	47706459	47711466	.	302	.	1.54692	1.5	-1
949	chr12	47710817	47710972	.	636	.	6.13674	2.8	-1
949	chr12	47749605	47750544	.	575	.	5.30612	15.7	-1
949	chr12	47754585	47754802	.	660	.	6.47071	7.7	-1
949	chr12	47754872	47754996	.	694	.	6.94036	2.7	-1
949	chr12	47755074	47755215	.	657	.	6.42482	2.7	-1
949	chr12	47801761	47802267	.	541	.	4.83385	12.6	-1
951	chr12	48043952	48045802	.	362	.	2.37492	6.8	-1
951	chr12	48091721	48092235	.	420	.	3.17241	1.7	-1
951	chr12	48094028	48095525	.	352	.	2.23903	2.9	-1
118	chr12	48095907	48104838	.	918	.	10.0064	13.9	-1
952	chr12	48119637	48119871	.	654	.	6.38775	8.4	-1
952	chr12	48120013	48120238	.	629	.	6.03933	6.5	-1
952	chr12	48132930	48135712	.	402	.	2.93066	14.5	-1
952	chr12	48147033	48151032	.	622	.	5.94645	13.9	-1
952	chr12	48152081	48153937	.	656	.	6.41841	13.9	-1
952	chr12	48165810	48169025	.	547	.	4.91693	14.3	-1
952	chr12	48200838	48209875	.	610	.	5.77903	13.7	-1
952	chr12	48210297	48215515	.	595	.	5.57289	13.2	-1
952	chr12	48221982	48222130	.	657	.	6.42699	3.1	-1
952	chr12	48225473	48227473	.	430	.	3.30653	14.3	-1
952	chr12	48229625	48230128	.	425	.	3.24179	1.9	-1
952	chr12	48230628	48231516	.	590	.	5.50885	14.8	-1
953	chr12	48262174	48262473	.	707	.	7.11994	15.2	-1
953	chr12	48262596	48262773	.	692	.	6.9094	6.5	-1
953	chr12	48262856	48263066	.	629	.	6.03933	5.7	-1
953	chr12	48263779	48264739	.	522	.	4.57668	14.5	-1
953	chr12	48274848	48280604	.	520	.	4.54838	13.6	-1
953	chr12	48287493	48288217	.	399	.	2.87786	2.6	-1
953	chr12	48295818	48300240	.	645	.	6.25853	13.5	-1
953	chr12	48356279	48360616	.	784	.	8.16709	14.2	-1
954	chr12	48384091	48384458	.	521	.	4.56652	6	-1
954	chr12	48384408	48384513	.	754	.	7.76485	2.9	-1
954	chr12	48395186	48395288	.	739	.	7.54916	2.3	-1
954	chr12	48395580	48395687	.	744	.	7.61971	2.8	-1
119	chr12	48494357	48504375	.	1000	.	11.6515	12.9	-1
955	chr12	48511627	48516795	.	903	.	9.80748	13.4	-1
955	chr12	48545324	48545530	.	653	.	6.37647	6.6	-1
955	chr12	48545897	48546593	.	592	.	5.53171	14.6	-1
955	chr12	48546805	48547496	.	566	.	5.17844	14.8	-1
955	chr12	48549232	48552845	.	857	.	9.17684	13.7	-1
955	chr12	48554790	48554991	.	566	.	5.183	2.4	-1
955	chr12	48575415	48578765	.	751	.	7.72042	14.2	-1
955	chr12	48590181	48594960	.	1000	.	12.6341	14	-1
956	chr12	48679938	48680441	.	425	.	3.24179	1.9	-1
956	chr12	48742503	48746502	.	753	.	7.74737	13.9	-1
957	chr12	48839956	48840196	.	519	.	4.5295	1.7	-1
958	chr12	48906234	48907285	.	415	.	3.10298	8.8	-1
958	chr12	48994133	48996025	.	468	.	3.83044	14.2	-1
958	chr12	48994533	48994713	.	647	.	6.29097	4.7	-1
958	chr12	48994841	48995069	.	652	.	6.35719	7.9	-1
958	chr12	48995107	48995345	.	660	.	6.47071	9	-1
958	chr12	48995523	48995625	.	739	.	7.54916	2.3	-1
959	chr12	49023490	49024013	.	416	.	3.11782	1.5	-1
959	chr12	49070137	49077796	.	930	.	10.172	14	-1
959	chr12	49106415	49112654	.	1000	.	11.2239	13.2	-1
960	chr12	49159463	49160476	.	365	.	2.41454	1.6	-1
960	chr12	49159465	49159812	.	550	.	4.96026	7.4	-1
960	chr12	49207130	49213699	.	622	.	5.94371	14.9	-1
960	chr12	49242873	49248094	.	1000	.	12.7704	13.3	-1
960	chr12	49256795	49260993	.	823	.	8.70725	13.6	-1
961	chr12	49297263	49298326	.	586	.	5.45414	14.5	-1
961	chr12	49316755	49320685	.	943	.	10.3498	13.7	-1
961	chr12	49345609	49352845	.	858	.	9.18293	13.3	-1
961	chr12	49363033	49366003	.	474	.	3.91946	13.5	-1
961	chr12	49370413	49375917	.	526	.	4.62496	13.5	-1
961	chr12	49388961	49389204	.	528	.	4.65998	2.2	-1
961	chr12	49389814	49395505	.	711	.	7.1711	13.6	-1
120	chr12	49409924	49414200	.	1000	.	11.1754	13.8	-1
962	chr12	49447915	49456545	.	1000	.	14.6802	13.4	-1
962	chr12	49461687	49465330	.	936	.	10.2576	14.3	-1
962	chr12	49481886	49482690	.	525	.	4.61964	14.6	-1
962	chr12	49483514	49484524	.	604	.	5.6955	14.4	-1
962	chr12	49486029	49486233	.	561	.	5.10678	2.3	-1
962	chr12	49502117	49506136	.	776	.	8.0582	13.7	-1
962	chr12	49520547	49528651	.	1000	.	12.654	14.1	-1
962	chr12	49531980	49533091	.	358	.	2.32386	1.5	-1
963	chr12	49553245	49556163	.	496	.	4.22215	13.5	-1
963	chr12	49580438	49584388	.	682	.	6.77704	13.5	-1
963	chr12	49594608	49595622	.	365	.	2.41216	1.6	-1
963	chr12	49626405	49629960	.	597	.	5.60613	14.1	-1
963	chr12	49656284	49664551	.	772	.	8.01031	13.6	-1
964	chr12	49689989	49691716	.	559	.	5.08814	14	-1
964	chr12	49714876	49719036	.	966	.	10.6704	13.5	-1
964	chr12	49730369	49731447	.	421	.	3.19334	10.2	-1
964	chr12	49735268	49742701	.	546	.	4.90548	13.2	-1
964	chr12	49758580	49767476	.	1000	.	13.228	13.5	-1
964	chr12	49768347	49768469	.	703	.	7.05413	2.8	-1
964	chr12	49768982	49769583	.	529	.	4.67269	14.5	-1
965	chr12	49821174	49824062	.	513	.	4.45421	14	-1
965	chr12	49844981	49846635	.	470	.	3.8613	15.2	-1
965	chr12	49930501	49934523	.	479	.	3.98668	13.7	-1
966	chr12	49942732	49942978	.	551	.	4.9714	3.5	-1
966	chr12	49958691	49966242	.	999	.	11.1273	13.4	-1
966	chr12	49974073	49975614	.	683	.	6.78983	14.1	-1
966	chr12	49975979	49976358	.	502	.	4.30242	5	-1
966	chr12	50014432	50018615	.	670	.	6.60529	13.7	-1
966	chr12	50054254	50060467	.	572	.	5.25634	13.6	-1
966	chr12	50061626	50062574	.	405	.	2.96233	5.9	-1
966	chr12	50063405	50069245	.	589	.	5.49899	13.4	-1
967	chr12	50076821	50079058	.	360	.	2.34878	8.9	-1
967	chr12	50081348	50086067	.	474	.	3.91616	13.6	-1
967	chr12	50089825	50102684	.	968	.	10.7011	13.2	-1
967	chr12	50110317	50110554	.	565	.	5.16018	3.8	-1
967	chr12	50133836	50149418	.	699	.	7.00557	13	-1
967	chr12	50156286	50156478	.	636	.	6.13369	5	-1
967	chr12	50156939	50158648	.	422	.	3.20696	14.8	-1
968	chr12	50204667	50207738	.	506	.	4.35103	13.6	-1
968	chr12	50214451	50215772	.	444	.	3.49742	14.5	-1
968	chr12	50217798	50224023	.	617	.	5.87925	14.3	-1
968	chr12	50234416	50238505	.	1000	.	11.3985	14	-1
968	chr12	50244421	50245069	.	647	.	6.29097	14.5	-1
969	chr12	50339212	50339409	.	641	.	6.20794	5.5	-1
969	chr12	50360846	50361663	.	585	.	5.43318	14.6	-1
969	chr12	50399651	50401745	.	499	.	4.26127	14	-1
969	chr12	50412278	50420767	.	694	.	6.93644	13	-1
969	chr12	50449163	50452598	.	465	.	3.78447	14.2	-1
970	chr12	50464024	50464611	.	408	.	3.00938	1.8	-1
970	chr12	50477910	50481151	.	1000	.	11.3063	14.7	-1
970	chr12	50482248	50483123	.	528	.	4.65891	14.5	-1
970	chr12	50502941	50508915	.	983	.	10.9029	13.9	-1
970	chr12	50510335	50510752	.	608	.	5.75691	15.2	-1
970	chr12	50518764	50520035	.	423	.	3.20735	13.2	-1
970	chr12	50557845	50562631	.	769	.	7.95927	14	-1
970	chr12	50580598	50580804	.	637	.	6.1566	5.9	-1
970	chr12	50580985	50581209	.	631	.	6.06629	6.6	-1
970	chr12	50581400	50581568	.	660	.	6.47071	4.5	-1
970	chr12	50581579	50581726	.	638	.	6.16258	2.4	-1
970	chr12	50582541	50583400	.	523	.	4.5875	15.4	-1
971	chr12	50600582	50622548	.	688	.	6.85631	13	-1
